,SMILES,index_low_affinity,counts_low_affinity,RDkit_Objects,index_high_affinity,counts_high_affinity,index,counts,frequencies_low_affinity,frequencies_high_affinity,scoring
0,cN(C)C,21328,227,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3b58510>,2552,28,22577,255,0.17421335379892555,0.2857142857142857,0.09367389936005023
1,cc(c)CN(C)C,23575,166,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3cb1200>,2823,20,24943,186,0.1273983115886416,0.20408163265306123,0.06751068734281943
2,cn(c)C,32929,130,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3e7bdd0>,3836,17,34820,147,0.0997697620874904,0.17346938775510204,0.06670153445358053
3,CCNC(N)=O,6168,82,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3e13120>,727,13,6529,95,0.06293169608595549,0.1326530612244898,0.06546889240240647
4,ccc(cc)CN,29554,159,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3c78ac0>,3454,19,31247,178,0.12202609363008442,0.19387755102040816,0.06359754077122666
5,ccc(OC)c(c)C,28621,80,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3b3f4a0>,3354,12,30266,92,0.06139677666922486,0.12244897959183673,0.05741654528332745
6,cc(c)N,24397,354,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3cf07b0>,2915,34,25822,388,0.27168073676132004,0.3469387755102041,0.05735396559220193
7,CC(=O)NC(C)C,1074,85,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3b2ad60>,128,12,1141,97,0.06523407521105141,0.12244897959183673,0.0536016770230565
8,cc(c)N(CC)CC,24478,74,<rdkit.Chem.rdchem.Mol object at 0x7f2bd39d2cf0>,2925,11,25909,85,0.056792018419033,0.11224489795918367,0.05239135644701484
9,CNC(=O)CN,10249,38,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3bde3c0>,1212,8,10854,46,0.02916346891788181,0.08163265306122448,0.05096109811747929
10,CC(C)N,2001,402,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3deac10>,260,37,2141,439,0.3085188027628549,0.37755102040816324,0.050706520675481634
11,cccc(c)N,32599,290,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3b0ce40>,3778,28,34477,318,0.22256331542594013,0.2857142857142857,0.05055009870430183
12,CNC[C@H](C)O,11292,15,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3a17890>,1364,6,11975,21,0.011511895625479662,0.061224489795918366,0.04914358942059471
13,CCCN(c)C,3732,66,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3ac9f90>,470,10,3974,76,0.05065234075211052,0.10204081632653061,0.04885035257452869
14,CCn,8373,93,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3ec72e0>,987,12,8869,105,0.0713737528779739,0.12244897959183673,0.047556849484327396
15,CC(C)CCN,1892,69,<rdkit.Chem.rdchem.Mol object at 0x7f2bd38ee900>,245,10,2030,79,0.052954719877206444,0.10204081632653061,0.046554380703667936
16,cnn,33684,171,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3c6ea50>,3935,18,35626,189,0.13123561013046814,0.1836734693877551,0.04598858553830682
17,cc(C)n,22474,197,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3cb1ba0>,2683,20,23785,217,0.15118956254796623,0.20408163265306123,0.04547050443548994
18,C[C@H](N)C(=O)N(C)C,15123,22,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3e5a9e0>,1825,6,16021,28,0.01688411358403684,0.061224489795918366,0.04359801297177175
19,Oc1ccccc1,19315,86,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3a3c7b0>,2316,11,20438,97,0.06600153491941672,0.11224489795918367,0.043289772963804075
20,cCN,20322,377,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3cfc2e0>,2442,34,21506,411,0.2893323100537222,0.3469387755102041,0.04313360962299567
21,CC(C)C,1773,366,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3e7d270>,221,33,1894,399,0.28089025326170375,0.336734693877551,0.04216876267422966
22,Cc1ccc(CN)cc1,16406,25,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3c8f900>,1977,6,17376,31,0.01918649270913277,0.061224489795918366,0.04123912365850063
23,CN(C)c1ccccc1,9381,52,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3a6cd60>,1110,8,9930,60,0.039907904834996163,0.08163265306122448,0.04009238959226773
24,cc(c)CC(C)C,23398,27,<rdkit.Chem.rdchem.Mol object at 0x7f2bd37c2900>,2803,6,24758,33,0.02072141212586339,0.061224489795918366,0.0396724324972092
25,COc1ccccc1C,13829,42,<rdkit.Chem.rdchem.Mol object at 0x7f2bd392b740>,1660,7,14645,49,0.03223330775134305,0.07142857142857142,0.03795201532537887
26,ccnn(c)C,32810,68,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3cd1c10>,3824,9,34700,77,0.052187260168841135,0.09183673469387756,0.0376333428357618
27,CCN(CC)c1ccccc1,5200,18,<rdkit.Chem.rdchem.Mol object at 0x7f2bd39afc80>,611,5,5494,23,0.013814274750575594,0.05102040816326531,0.03669569147337244
28,ccn,32630,287,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3eeff90>,3792,26,34508,313,0.2202609363008442,0.2653061224489796,0.03614017712700759
29,CN(C)CC(N)=O,9036,83,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3c2feb0>,1072,10,9573,93,0.0636991557943208,0.10204081632653061,0.03597549065957639
30,cc(O)cc(c)O,22667,19,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3a2fa50>,2726,5,23987,24,0.014581734458940905,0.05102040816326531,0.03591118980183996
31,CN(C)Cc1ccccc1,9182,45,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3c67ac0>,1092,7,9723,52,0.03453568687643899,0.07142857142857142,0.03564051366191245
32,CC[C@@H](C(N)=O)N(C)C,6697,20,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3cb9eb0>,800,5,7091,25,0.015349194167306216,0.05102040816326531,0.03512787021822983
33,Nc1ccccc1,18974,97,<rdkit.Chem.rdchem.Mol object at 0x7f2bd39ae890>,2280,11,20075,108,0.07444359171143515,0.11224489795918367,0.03508943426746206
34,cOC,21734,161,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3e12ac0>,2610,16,23015,177,0.12356101304681504,0.16326530612244897,0.035089372495702854
35,CNC,10075,731,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3f5e660>,1196,61,10669,792,0.5610130468150422,0.6224489795918368,0.03505722903883006
36,ccc(cc)C(N)=O,29344,123,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3e43f20>,3437,13,31026,136,0.09439754412893323,0.1326530612244898,0.034809496710609504
37,ccc(F)c(c)N,28413,21,<rdkit.Chem.rdchem.Mol object at 0x7f2bd37bfc10>,3325,5,30045,26,0.016116653875671526,0.05102040816326531,0.03434573137054107
38,cNC(=O)CN,21513,22,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3a75510>,2581,5,22774,27,0.01688411358403684,0.05102040816326531,0.033564771908151374
39,CCNC(=O)N(CC)CC,5901,10,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3a11c80>,681,4,6233,14,0.007674597083653108,0.04081632653061224,0.03288835354940084
40,CNC(=O)Cn,10348,10,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3e865f0>,1232,4,10966,14,0.007674597083653108,0.04081632653061224,0.03288835354940084
41,CNC(=O)C(C)C,10167,49,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3b3b9e0>,1204,7,10768,56,0.03760552570990023,0.07142857142857142,0.03257473117353114
42,cc(c)OCC,25078,139,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3b252e0>,3002,14,26543,153,0.10667689946277821,0.14285714285714285,0.03251938287772172
43,C1COCCN1,168,50,<rdkit.Chem.rdchem.Mol object at 0x7f2bd39d9740>,7,7,171,57,0.03837298541826554,0.07142857142857142,0.031811173104127344
44,ccc(cc)N(C)C,30077,89,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3addd60>,3520,10,31806,99,0.06830391404451266,0.10204081632653061,0.03150947667521534
45,cnc(CC)n(c)C,33215,12,<rdkit.Chem.rdchem.Mol object at 0x7f2bd36eb4a0>,3881,4,35119,16,0.00920951650038373,0.04081632653061224,0.031317062855335365
46,NC(N)=O,18363,244,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3da5890>,2204,22,19433,266,0.18726016884113583,0.22448979591836735,0.030871848049328642
47,cn(c)CC(N)=O,32954,13,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3ed1350>,3846,4,34850,17,0.009976976208749041,0.04081632653061224,0.030533196640946017
48,cOCCO,21828,13,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3823cf0>,2619,4,23114,17,0.009976976208749041,0.04081632653061224,0.030533196640946017
49,cO[C@@H](C)CNC(N)=O,21885,1,<rdkit.Chem.rdchem.Mol object at 0x7f2bd39e2d60>,2629,3,23176,4,0.0007674597083653108,0.030612244897959183,0.029821889306413753
50,CCOc,6444,14,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3b3b190>,757,4,6819,18,0.010744435917114352,0.04081632653061224,0.02975051470502965
51,CC(C)NC(=O)CN(C)C,2120,2,<rdkit.Chem.rdchem.Mol object at 0x7f2bd354e200>,277,3,2269,5,0.0015349194167306216,0.030612244897959183,0.029032728365006456
52,CNC(=O)N(C)C,10362,93,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3e43970>,1238,10,10984,103,0.0713737528779739,0.10204081632653061,0.02855452661463142
53,CC[C@H](OC)C(N)=O,7767,3,<rdkit.Chem.rdchem.Mol object at 0x7f2bd37c2820>,914,3,8230,6,0.0023023791250959325,0.030612244897959183,0.028244760705906976
54,cc(c)O[C@@H](C)CNC,25206,3,<rdkit.Chem.rdchem.Mol object at 0x7f2bd39eb0b0>,3018,3,26680,6,0.0023023791250959325,0.030612244897959183,0.028244760705906976
55,CCCC(=O)N(CC)CC,3480,3,<rdkit.Chem.rdchem.Mol object at 0x7f2bd33d5ac0>,439,3,3712,6,0.0023023791250959325,0.030612244897959183,0.028244760705906976
56,ccc(C)n(c)C,27957,3,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3a90c80>,3278,3,29571,6,0.0023023791250959325,0.030612244897959183,0.028244760705906976
57,cc(c)O,25046,402,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3e09350>,2998,34,26510,436,0.3085188027628549,0.3469387755102041,0.02822078167145922
58,ccc(CC)c(c)O,28028,29,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3b0a270>,3284,5,29642,34,0.022256331542594012,0.05102040816326531,0.028130965296443808
59,Cc1cccc(N)c1,16803,55,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3695430>,2018,7,17787,62,0.0422102839600921,0.07142857142857142,0.028010642085512565
60,cN(C)CCN,21340,68,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3b58ac0>,2553,8,22589,76,0.052187260168841135,0.08163265306122448,0.027948127407162616
61,cn(C)n,32925,146,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3cb9ba0>,3834,14,34816,160,0.11204911742133537,0.14285714285714285,0.027542385381637408
62,CC[C@H](C)NC,7390,4,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3825350>,858,3,7815,7,0.0030698388334612432,0.030612244897959183,0.02745798496268061
63,c1ccc(N2CCNCC2)cc1,19470,4,<rdkit.Chem.rdchem.Mol object at 0x7f2bd39afa50>,2334,3,20603,7,0.0030698388334612432,0.030612244897959183,0.02745798496268061
64,CC(C)Oc1ccccc1,2271,4,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3c00890>,303,3,2434,7,0.0030698388334612432,0.030612244897959183,0.02745798496268061
65,cO[C@@H](C)CN,21878,4,<rdkit.Chem.rdchem.Mol object at 0x7f2bd39f3ac0>,2625,3,23166,7,0.0030698388334612432,0.030612244897959183,0.02745798496268061
66,NCc1ccccc1,18720,69,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3a5a820>,2258,8,19811,77,0.052954719877206444,0.08163265306122448,0.02719881016860752
67,CC(C)CCn,1898,5,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3968a50>,246,3,2036,8,0.003837298541826554,0.030612244897959183,0.026672399770286903
68,ccn(CC)c(C)n,32666,18,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3d15350>,3801,4,34547,22,0.013814274750575594,0.04081632653061224,0.02663160265211285
69,CC[C@@H](C)CC,6720,6,<rdkit.Chem.rdchem.Mol object at 0x7f2bd34100b0>,804,3,7117,9,0.004604758250191865,0.030612244897959183,0.02588800376507834
70,ccc(cc)CN(C(C)=O)C(N)=O,29567,6,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3462c80>,3456,3,31260,9,0.004604758250191865,0.030612244897959183,0.02588800376507834
71,CNCC(C)C,11048,32,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3944580>,1330,5,11717,37,0.024558710667689946,0.05102040816326531,0.025819747321935125
72,CC(C)C[C@@H](C)N,1973,7,<rdkit.Chem.rdchem.Mol object at 0x7f2bd345e0b0>,253,3,2113,10,0.005372217958557176,0.030612244897959183,0.025104795584798993
73,NC(=O)C1CCC1,17812,7,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3b93430>,2139,3,18850,10,0.005372217958557176,0.030612244897959183,0.025104795584798993
74,CNC(=O)NCC(C)C,10467,7,<rdkit.Chem.rdchem.Mol object at 0x7f2bd391b7b0>,1258,3,11099,10,0.005372217958557176,0.030612244897959183,0.025104795584798993
75,CCN(CC)c1ccccc1F,5205,7,<rdkit.Chem.rdchem.Mol object at 0x7f2bd37beb30>,613,3,5499,10,0.005372217958557176,0.030612244897959183,0.025104795584798993
76,cc(c)C#N,22814,7,<rdkit.Chem.rdchem.Mol object at 0x7f2bd335beb0>,2738,3,24137,10,0.005372217958557176,0.030612244897959183,0.025104795584798993
77,CC[C@@H](C)N(C)C,6738,7,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3baef90>,806,3,7136,10,0.005372217958557176,0.030612244897959183,0.025104795584798993
78,CCC(CN)CN,3396,7,<rdkit.Chem.rdchem.Mol object at 0x7f2bd38fae40>,425,3,3621,10,0.005372217958557176,0.030612244897959183,0.025104795584798993
79,NC1CC1,18370,20,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3a6cc80>,2206,4,19440,24,0.015349194167306216,0.04081632653061224,0.02507921711299306
80,Cc1ccc(C)cc1,16380,20,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3cda9e0>,1973,4,17348,24,0.015349194167306216,0.04081632653061224,0.02507921711299306
81,CC(C)O,2227,241,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3ddb820>,295,21,2389,262,0.1849577897160399,0.21428571428571427,0.024375592625319995
82,ccc(nn)N(C)C,31411,8,<rdkit.Chem.rdchem.Mol object at 0x7f2bd385e430>,3644,3,33210,11,0.0061396776669224865,0.030612244897959183,0.024322773868583215
83,cC#N,19543,8,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3351d60>,2348,3,20678,11,0.0061396776669224865,0.030612244897959183,0.024322773868583215
84,C[C@@H](C)CN(C)C,14092,8,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3de7e40>,1701,3,14926,11,0.0061396776669224865,0.030612244897959183,0.024322773868583215
85,COCCN,12621,138,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3f1e6d0>,1512,13,13366,151,0.10590943975441289,0.1326530612244898,0.024056050752222877
86,ccc1c(c)OCCO1,32070,9,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3823580>,3724,3,33921,12,0.006907137375287797,0.030612244897959183,0.023541937256954266
87,COc1cccc(OC)c1,13771,9,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3a91660>,1657,3,14587,12,0.006907137375287797,0.030612244897959183,0.023541937256954266
88,cc1cOCCO1,27393,9,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3823b30>,3215,3,28975,12,0.006907137375287797,0.030612244897959183,0.023541937256954266
89,cn(c)CCC,32955,22,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3cfb0b0>,3847,4,34851,26,0.01688411358403684,0.04081632653061224,0.02353153084453099
90,ccc(cc)C(=O)NCC,29237,22,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3813200>,3418,4,30910,26,0.01688411358403684,0.04081632653061224,0.02353153084453099
91,ccc(cc)CN(CC)CC,29602,35,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3aec890>,3462,5,31297,40,0.02686108979278588,0.05102040816326531,0.0235190109272515
92,cc(c)CCN,23466,74,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3d835f0>,2812,8,24828,82,0.056792018419033,0.08163265306122448,0.02346919681541181
93,CCC[C@H](c)N,3977,10,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3e12580>,490,3,4224,13,0.007674597083653108,0.030612244897959183,0.022762284391823033
94,CC[C@@H](C)NC,6753,10,<rdkit.Chem.rdchem.Mol object at 0x7f2bd329cf90>,808,3,7152,13,0.007674597083653108,0.030612244897959183,0.022762284391823033
95,CCN(CC)CC(=O)NC,4864,10,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3548200>,573,3,5140,13,0.007674597083653108,0.030612244897959183,0.022762284391823033
96,Cc1ccc(C)c(C)c1,16353,10,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3b39190>,1971,3,17321,13,0.007674597083653108,0.030612244897959183,0.022762284391823033
97,cc(n)N(CC)CC,26715,23,<rdkit.Chem.rdchem.Mol object at 0x7f2bd385e2e0>,3134,4,28255,27,0.017651573292402148,0.04081632653061224,0.022759446572450416
98,cc(c)n,26443,49,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3e91190>,3105,6,27970,55,0.03760552570990023,0.061224489795918366,0.022747253813236844
99,CCN(CC)C(N)=O,4836,62,<rdkit.Chem.rdchem.Mol object at 0x7f2bd39c03c0>,567,7,5111,69,0.047582501918649274,0.07142857142857142,0.022737985622884316
100,ccc(cc)OC,30403,179,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3be7120>,3563,16,32154,195,0.13737528779739064,0.16326530612244897,0.0225668544789869
101,ccn(C)nc,32637,37,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3cbd900>,3797,5,34516,42,0.0283960092095165,0.05102040816326531,0.02199099198856422
102,cc(N)cc(c)Cl,22620,24,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3674900>,2714,4,23940,28,0.01841903300076746,0.04081632653061224,0.021988533083565607
103,NC(=O)O,18139,24,<rdkit.Chem.rdchem.Mol object at 0x7f2bd388d5f0>,2179,4,19199,28,0.01841903300076746,0.04081632653061224,0.021988533083565607
104,cCN(C(C)=O)C(N)=O,20338,11,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3493c80>,2444,3,21522,14,0.00844205679201842,0.030612244897959183,0.021983813916486662
105,cc(C)cn(c)C,22471,11,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3ebceb0>,2681,3,23782,14,0.00844205679201842,0.030612244897959183,0.021983813916486662
106,cc(c)N1CCN(C)CC1,24590,38,<rdkit.Chem.rdchem.Mol object at 0x7f2bd39e8b30>,2939,5,26027,43,0.02916346891788181,0.05102040816326531,0.021228720126251453
107,CC(=O)NC(C)c,1075,25,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3d7ac10>,129,4,1142,29,0.01918649270913277,0.04081632653061224,0.02121878903591258
108,CC[C@@H](C)O,6775,12,<rdkit.Chem.rdchem.Mol object at 0x7f2bd33e8200>,815,3,7176,15,0.00920951650038373,0.030612244897959183,0.021206524475627247
109,CCC,2974,915,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3e369e0>,377,73,3169,988,0.7022256331542595,0.7448979591836735,0.02114334026069101
110,ccc(F)c(c)C,28410,52,<rdkit.Chem.rdchem.Mol object at 0x7f2bd38137b0>,3323,6,30042,58,0.039907904834996163,0.061224489795918366,0.02048263597412777
111,ccc(cc)C(=O)N(CC)CC,29149,39,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3c202e0>,3405,5,30818,44,0.029930928626247123,0.05102040816326531,0.020467604898326854
112,cc(=O)[nH]c(n)N,,0,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3600e40>,2659,2,23613,2,0.0,0.02040816326530612,0.02040816326530612
113,CNC[C@H](C)Oc1ccccc1,,0,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3a08350>,1365,2,11979,2,0.0,0.02040816326530612,0.02040816326530612
114,cc(C)nc([nH])N,,0,<rdkit.Chem.rdchem.Mol object at 0x7f2bd35ec190>,2693,2,23814,2,0.0,0.02040816326530612,0.02040816326530612
115,CCN(CC)c1nc(C)cc(=O)[nH]1,,0,<rdkit.Chem.rdchem.Mol object at 0x7f2bd35ecb30>,618,2,5521,2,0.0,0.02040816326530612,0.02040816326530612
116,CCN(CC)c(n)[nH],,0,<rdkit.Chem.rdchem.Mol object at 0x7f2bd35ee350>,598,2,5439,2,0.0,0.02040816326530612,0.02040816326530612
117,cnc([nH]c)N(C)C,,0,<rdkit.Chem.rdchem.Mol object at 0x7f2bd35f8190>,3897,2,35313,2,0.0,0.02040816326530612,0.02040816326530612
118,CC[C@H](C)NC(=O)CN,,0,<rdkit.Chem.rdchem.Mol object at 0x7f2bd2ef7120>,859,2,7817,2,0.0,0.02040816326530612,0.02040816326530612
119,CCNC(=O)CNC,,0,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3b39660>,674,2,6176,2,0.0,0.02040816326530612,0.02040816326530612
120,C[C@@H](CN)Oc1ccccc1,,0,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3a10f20>,1708,2,15006,2,0.0,0.02040816326530612,0.02040816326530612
121,Cc1ccc(N(C)C)c(F)c1,,0,<rdkit.Chem.rdchem.Mol object at 0x7f2bd37b3e40>,1989,2,17481,2,0.0,0.02040816326530612,0.02040816326530612
122,nc([nH])N,,0,<rdkit.Chem.rdchem.Mol object at 0x7f2bd35ec4a0>,3975,2,35918,2,0.0,0.02040816326530612,0.02040816326530612
123,CC(C)NC(=O)CN1CCNCC1,,0,<rdkit.Chem.rdchem.Mol object at 0x7f2bd35403c0>,279,2,2273,2,0.0,0.02040816326530612,0.02040816326530612
124,C[C@@H](CNC(N)=O)Oc1ccccc1,,0,<rdkit.Chem.rdchem.Mol object at 0x7f2bd39e2eb0>,1710,2,15021,2,0.0,0.02040816326530612,0.02040816326530612
125,Cc1cnc(N(C)C)[nH]c1=O,,0,<rdkit.Chem.rdchem.Mol object at 0x7f2bd364b4a0>,2064,2,18122,2,0.0,0.02040816326530612,0.02040816326530612
126,cccc(c)n,32604,40,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3f28c10>,3782,5,34482,45,0.03069838833461243,0.05102040816326531,0.019707644978760375
127,nc(n)N,33973,14,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3b45190>,3979,3,35939,17,0.010744435917114352,0.030612244897959183,0.019655483282984436
128,cc(c)CNC(=O)NC,23966,14,<rdkit.Chem.rdchem.Mol object at 0x7f2bd39fc200>,2881,3,25369,17,0.010744435917114352,0.030612244897959183,0.019655483282984436
129,ccc(cc)NCC(N)=O,30380,1,<rdkit.Chem.rdchem.Mol object at 0x7f2bd356da50>,3559,2,32129,3,0.0007674597083653108,0.02040816326530612,0.01962563589096974
130,ccc(C#N)c(c)F,27775,1,<rdkit.Chem.rdchem.Mol object at 0x7f2bd330c660>,3255,2,29376,3,0.0007674597083653108,0.02040816326530612,0.01962563589096974
131,C[C@H](O)CNC(=O)N(C)C,15363,1,<rdkit.Chem.rdchem.Mol object at 0x7f2bd300e0b0>,1856,2,16273,3,0.0007674597083653108,0.02040816326530612,0.01962563589096974
132,CCN(C(N)=O)[C@H](C)C,4305,1,<rdkit.Chem.rdchem.Mol object at 0x7f2bd35f8900>,514,2,4557,3,0.0007674597083653108,0.02040816326530612,0.01962563589096974
133,cn1cC[C@@H](C(N)=O)CC1,33156,1,<rdkit.Chem.rdchem.Mol object at 0x7f2bd39797b0>,3872,2,35059,3,0.0007674597083653108,0.02040816326530612,0.01962563589096974
134,cC[C@H]1CCN(C(=O)NC)C1,21226,1,<rdkit.Chem.rdchem.Mol object at 0x7f2bd37964a0>,2547,2,22473,3,0.0007674597083653108,0.02040816326530612,0.01962563589096974
135,cc(c)CNC(=O)Cn,23935,1,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3a83510>,2872,2,25333,3,0.0007674597083653108,0.02040816326530612,0.01962563589096974
136,COc1cc([C@@H](C)N)ccc1O,13344,1,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3e1b5f0>,1602,2,14138,3,0.0007674597083653108,0.02040816326530612,0.01962563589096974
137,cc(c)C[C@H]1CCN(C(=O)NC)C1,24286,1,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3796740>,2908,2,25709,3,0.0007674597083653108,0.02040816326530612,0.01962563589096974
138,N#Cc1ccccc1F,17698,1,<rdkit.Chem.rdchem.Mol object at 0x7f2bd330a2e0>,2131,2,18733,3,0.0007674597083653108,0.02040816326530612,0.01962563589096974
139,CN[C@@H](C)c1ccccc1,11618,1,<rdkit.Chem.rdchem.Mol object at 0x7f2bd31b1040>,1403,2,12318,3,0.0007674597083653108,0.02040816326530612,0.01962563589096974
140,cc(c)C[C@H]1CCN(C(N)=O)C1,24289,1,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3787270>,2911,2,25714,3,0.0007674597083653108,0.02040816326530612,0.01962563589096974
141,cC[C@H]1CCN(C(N)=O)C1,21228,1,<rdkit.Chem.rdchem.Mol object at 0x7f2bd37b2cf0>,2550,2,22477,3,0.0007674597083653108,0.02040816326530612,0.01962563589096974
142,cc(c)O[C@@H](C)CNC(=O)NC,25209,1,<rdkit.Chem.rdchem.Mol object at 0x7f2bd39e8d60>,3021,2,26685,3,0.0007674597083653108,0.02040816326530612,0.01962563589096974
143,CCNC(=O)C(CC)Cc,5814,1,<rdkit.Chem.rdchem.Mol object at 0x7f2bd39d5820>,671,2,6137,3,0.0007674597083653108,0.02040816326530612,0.01962563589096974
144,ccc(cc)O[C@@H](C)CNC(N)=O,30503,1,<rdkit.Chem.rdchem.Mol object at 0x7f2bd39f32e0>,3580,2,32262,3,0.0007674597083653108,0.02040816326530612,0.01962563589096974
145,cc(c)NCC(=O)NC,25014,1,<rdkit.Chem.rdchem.Mol object at 0x7f2bd356a200>,2993,2,26475,3,0.0007674597083653108,0.02040816326530612,0.01962563589096974
146,COc1cc(CN)ccc1O,13246,15,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3affac0>,1585,3,14030,18,0.011511895625479662,0.030612244897959183,0.018881728827478027
147,ccc(c(c)n)n(c)C,29106,15,<rdkit.Chem.rdchem.Mol object at 0x7f2bd36a2a50>,3403,3,30775,18,0.011511895625479662,0.030612244897959183,0.018881728827478027
148,ccc(c(c)F)N(C)C,28913,15,<rdkit.Chem.rdchem.Mol object at 0x7f2bd381e3c0>,3379,3,30569,18,0.011511895625479662,0.030612244897959183,0.018881728827478027
149,CC[C@@H](CN)OC,6896,15,<rdkit.Chem.rdchem.Mol object at 0x7f2bd3817430>,825,3,7304,18,0.011511895625479662,0.030612244897959183,0.018881728827478027
150,C=C(C)c(cc)cc,236,2,<rdkit.Chem.rdchem.Mol object at 0x7f2bd39387b0>,24,2,249,4,0.0015349194167306216,0.02040816326530612,0.018844297161235
151,CNC(=O)N1CC[C@H](C)C1,10419,2,<rdkit.Chem.rdchem.Mol object at 0x7f2bd37dd580>,1251,2,11049,4,0.0015349194167306216,0.02040816326530612,0.018844297161235
